"forecast_date","ensemble_member","variable","value"
2020-10-01,11,"wind_speed",2.56004233161608
2020-10-02,11,"air_temperature",21.2784820556641
2020-10-02,11,"shortwave_radiation",262.374998092651
2020-10-02,11,"wind_speed",1.68567558377981
2020-09-25,12,"air_temperature",27.1176506042481
2020-09-25,12,"shortwave_radiation",220.749996185303
2020-09-25,12,"wind_speed",1.94348842899005
2020-09-26,12,"air_temperature",28.1456924438477
2020-09-26,12,"shortwave_radiation",208.999998728434
2020-09-26,12,"wind_speed",1.29917352522413
2020-09-27,12,"air_temperature",27.2686630249024
2020-09-27,12,"shortwave_radiation",164.5
2020-09-27,12,"wind_speed",1.00013598303
2020-09-28,12,"air_temperature",25.4249168395996
2020-09-28,12,"shortwave_radiation",143
2020-09-28,12,"wind_speed",2.04448170959949
2020-09-29,12,"air_temperature",25.6964380900065
2020-09-29,12,"shortwave_radiation",230.999996821086
2020-09-29,12,"wind_speed",3.25882430374622
2020-09-30,12,"air_temperature",23.1563201904297
2020-09-30,12,"shortwave_radiation",163.125001271566
2020-09-30,12,"wind_speed",2.84562757611275
2020-10-01,12,"air_temperature",19.3673034667969
2020-10-01,12,"shortwave_radiation",274.749999364217
2020-10-01,12,"wind_speed",2.14104278882345
2020-10-02,12,"air_temperature",20.1022773742676
2020-10-02,12,"shortwave_radiation",267.750000635783
2020-10-02,12,"wind_speed",2.31603588660558
2020-09-25,13,"air_temperature",27.1043551127116
2020-09-25,13,"shortwave_radiation",237.374998728434
2020-09-25,13,"wind_speed",2.09149166941643
2020-09-26,13,"air_temperature",27.4696784973145
2020-09-26,13,"shortwave_radiation",204.249999364217
2020-09-26,13,"wind_speed",1.32077574233214
2020-09-27,13,"air_temperature",27.7744550069173
2020-09-27,13,"shortwave_radiation",173.625002543132
2020-09-27,13,"wind_speed",0.936096411819259
2020-09-28,13,"air_temperature",27.1153897603353
2020-09-28,13,"shortwave_radiation",165.375001907349
2020-09-28,13,"wind_speed",2.05546237528324
2020-09-29,13,"air_temperature",25.9822415669759
